FECHA_CORTE,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,EVENTOS
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,14
2019-01-31,Cundinamarca,Indigena,Mujer,entre 61 y 100,SI,5
2019-01-31,Bogota D.C.,Indigena,Hombre,ND,NO,3
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,111
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,364
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,1310
2019-01-31,La Guajira,Ninguna,Mujer,entre 29 y 60,SI,1124
2019-01-31,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,8662
2019-01-31,Valle del Cauca,Indigena,Hombre,entre 61 y 100,NO,234
2019-01-31,Valle del Cauca,Palenquero,Mujer,entre 29 y 60,SI,10
2019-01-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,182
2019-01-31,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,27
2019-01-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,121
2019-01-31,Bogota D.C.,Ninguna,Hombre,entre 6 y 11,NO,823
2019-01-31,Huila,Gitano(a) ROM,Hombre,ND,NO,18
2019-01-31,Atlantico,Ninguna,Hombre,entre 18 y 28,NO,3275
2019-01-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,116
2019-01-31,Bogota D.C.,Gitano(a) ROM,Hombre,entre 18 y 28,SI,1
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,242
2019-01-31,Meta,Ninguna,Hombre,entre 12 y 17,NO,16716
2019-01-31,Vichada,Gitano(a) ROM,Mujer,entre 18 y 28,NO,23
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,53
2019-01-31,Bogota D.C.,Gitano(a) ROM,Mujer,entre 6 y 11,NO,1
2019-01-31,Guainia,Ninguna,Hombre,entre 6 y 11,SI,3
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,4
2019-01-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,6
2019-01-31,Cesar,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,5
2019-01-31,Huila,Gitano(a) ROM,Hombre,entre 61 y 100,NO,38
2019-01-31,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,28
2019-01-31,Amazonas,Indigena,Hombre,entre 12 y 17,SI,1
2019-01-31,Nariño,Ninguna,LGBTI,ND,NO,4
2019-01-31,Norte De Santander,Indigena,Hombre,entre 6 y 11,NO,23
2019-01-31,Vichada,Ninguna,Hombre,entre 12 y 17,SI,37
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,28
2019-01-31,Magdalena,Ninguna,Hombre,entre 0 y 5,NO,8462
2019-01-31,Bogota D.C.,Indigena,Hombre,entre 61 y 100,SI,1
2019-01-31,Valle del Cauca,Indigena,Hombre,entre 29 y 60,NO,1089
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,1
2019-01-31,Tolima,Ninguna,LGBTI,entre 18 y 28,SI,2
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,218
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,163
2019-01-31,Boyaca,Ninguna,LGBTI,entre 29 y 60,SI,3
2019-01-31,Tolima,Gitano(a) ROM,Mujer,entre 61 y 100,NO,324
2019-01-31,Cundinamarca,Indigena,Mujer,entre 29 y 60,SI,12
2019-01-31,Meta,Palenquero,Mujer,entre 29 y 60,NO,1
2019-01-31,Cauca,Ninguna,Mujer,ND,SI,244
2019-01-31,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,18
2019-01-31,Guaviare,Gitano(a) ROM,Hombre,entre 12 y 17,NO,18
2019-01-31,Cauca,Indigena,LGBTI,entre 12 y 17,NO,5
2019-01-31,Magdalena,Gitano(a) ROM,Mujer,entre 18 y 28,NO,101
2019-01-31,Atlantico,Indigena,Hombre,entre 29 y 60,NO,32
2019-01-31,Vichada,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,3
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,5
2019-01-31,Cordoba,Ninguna,Mujer,entre 61 y 100,NO,16665
2019-01-31,Casanare,Ninguna,Mujer,ND,SI,55
2019-01-31,Arauca,Palenquero,Hombre,entre 29 y 60,NO,1
2019-01-31,Tolima,Ninguna,Hombre,entre 0 y 5,SI,59
2019-01-31,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,4
2019-01-31,Arauca,Ninguna,LGBTI,entre 29 y 60,NO,71
2019-01-31,Cesar,Ninguna,Hombre,entre 29 y 60,SI,3677
2019-01-31,Bolivar,Gitano(a) ROM,Hombre,entre 6 y 11,NO,28
2019-01-31,Guainia,Indigena,LGBTI,entre 12 y 17,SI,1
2019-01-31,Risaralda,Indigena,Hombre,entre 18 y 28,NO,843
2019-01-31,Casanare,Ninguna,Hombre,entre 0 y 5,NO,1878
2019-01-31,Magdalena,Indigena,Hombre,ND,SI,3
2019-01-31,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,2
2019-01-31,Guaviare,Indigena,Mujer,entre 0 y 5,NO,27
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,5151
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,236
2019-01-31,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,353
2019-01-31,Casanare,Ninguna,LGBTI,entre 12 y 17,NO,5
2019-01-31,Antioquia,Ninguna,LGBTI,entre 6 y 11,NO,63
2019-01-31,Caqueta,Ninguna,Hombre,ND,SI,346
2019-01-31,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,1
2019-01-31,Arauca,Gitano(a) ROM,Hombre,entre 29 y 60,SI,6
2019-01-31,Bolivar,Palenquero,Hombre,ND,NO,2
2019-01-31,Valle del Cauca,Ninguna,LGBTI,entre 61 y 100,SI,1
2019-01-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,28
2019-01-31,Caqueta,Ninguna,Mujer,entre 6 y 11,SI,275
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,155
2019-01-31,Vichada,Indigena,Mujer,entre 29 y 60,SI,20
2019-01-31,Tolima,Palenquero,Hombre,ND,NO,1
2019-01-31,La Guajira,Ninguna,Hombre,entre 6 y 11,NO,9228
2019-01-31,Huila,Indigena,Hombre,entre 0 y 5,NO,2
2019-01-31,Cesar,Palenquero,Hombre,entre 12 y 17,NO,1
2019-01-31,Putumayo,Palenquero,Hombre,entre 61 y 100,NO,9
2019-01-31,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,2
2019-01-31,Choco,Ninguna,LGBTI,entre 18 y 28,SI,1
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,2
2019-01-31,Vaupes,Ninguna,Mujer,entre 18 y 28,NO,1136
2019-01-31,Nariño,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,SI,22
2019-01-31,Quindio,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,11
2019-01-31,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,101
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,20
2019-01-31,Cauca,Ninguna,Mujer,entre 12 y 17,NO,21002
2019-01-31,Cundinamarca,Ninguna,LGBTI,ND,SI,1
2019-01-31,Bogota D.C.,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,17
2019-01-31,Vichada,Indigena,Mujer,entre 6 y 11,SI,3
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,100
2019-01-31,Norte De Santander,Ninguna,LGBTI,entre 29 y 60,NO,182
2019-01-31,Guaviare,Ninguna,Mujer,entre 29 y 60,NO,18664
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,26
2019-01-31,Cordoba,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,2
2019-01-31,Casanare,Ninguna,LGBTI,ND,NO,1
2019-01-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,42
2019-01-31,Nariño,Palenquero,Mujer,entre 6 y 11,NO,12
2019-01-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,72
2019-01-31,Sucre,Ninguna,Hombre,entre 12 y 17,SI,258
2019-01-31,Boyaca,Ninguna,Mujer,entre 0 y 5,NO,975
2019-01-31,Guaviare,Gitano(a) ROM,Mujer,entre 61 y 100,NO,10
2019-01-31,Amazonas,Indigena,Hombre,entre 29 y 60,NO,195
2019-01-31,Choco,Gitano(a) ROM,Hombre,entre 29 y 60,NO,139
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,2
2019-01-31,Bolivar,Ninguna,LGBTI,entre 0 y 5,NO,6
2019-01-31,Putumayo,Palenquero,Hombre,entre 12 y 17,NO,4
2019-01-31,La Guajira,Ninguna,Hombre,entre 29 y 60,NO,23842
2019-01-31,Magdalena,Ninguna,Mujer,ND,SI,337
2019-01-31,Boyaca,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,5
2019-01-31,Caqueta,Ninguna,Hombre,entre 29 y 60,NO,63882
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,41
2019-01-31,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,91
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,SI,24
2019-01-31,Magdalena,Ninguna,Mujer,entre 18 y 28,NO,53929
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),LGBTI,ND,NO,1
2019-01-31,Norte De Santander,Indigena,Hombre,entre 0 y 5,NO,18
2019-01-31,Cordoba,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,133
2019-01-31,Huila,Indigena,Hombre,entre 29 y 60,NO,339
2019-01-31,Risaralda,Palenquero,Hombre,entre 29 y 60,NO,4
2019-01-31,Bolivar,Ninguna,Mujer,entre 6 y 11,SI,289
2019-01-31,Arauca,Ninguna,Hombre,entre 6 y 11,NO,8445
2019-01-31,Quindio,Ninguna,Hombre,entre 18 y 28,SI,89
2019-01-31,Valle del Cauca,Indigena,Mujer,entre 61 y 100,NO,260
2019-01-31,Antioquia,Palenquero,Hombre,entre 61 y 100,NO,6
2019-01-31,Boyaca,Ninguna,Mujer,entre 61 y 100,SI,546
2019-01-31,Sucre,Palenquero,Mujer,entre 61 y 100,NO,1
2019-01-31,Choco,Indigena,Mujer,entre 29 y 60,NO,7811
2019-01-31,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,2284
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,22
2019-01-31,Meta,Ninguna,Mujer,entre 61 y 100,SI,1904
2019-01-31,Cordoba,Indigena,Hombre,entre 6 y 11,NO,389
2019-01-31,Caldas,Indigena,Mujer,entre 12 y 17,NO,144
2019-01-31,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,451
2019-01-31,Norte De Santander,Palenquero,Hombre,entre 29 y 60,NO,9
2019-01-31,Caldas,Gitano(a) ROM,Hombre,entre 29 y 60,NO,107
2019-01-31,Magdalena,Gitano(a) ROM,Mujer,entre 29 y 60,NO,199
2019-01-31,Bolivar,Ninguna,LGBTI,entre 12 y 17,NO,16
2019-01-31,Sucre,Ninguna,Mujer,entre 61 y 100,NO,14020
2019-01-31,Choco,Indigena,Mujer,entre 12 y 17,SI,34
2019-01-31,Guaviare,Ninguna,LGBTI,entre 18 y 28,SI,1
2019-01-31,Arauca,Indigena,Mujer,entre 61 y 100,SI,5
2019-01-31,Nariño,Ninguna,Mujer,entre 61 y 100,SI,3137
2019-01-31,Huila,Palenquero,Hombre,entre 61 y 100,NO,1
2019-01-31,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,4
2019-01-31,Sucre,Indigena,Mujer,entre 61 y 100,SI,34
2019-01-31,Tolima,Ninguna,Mujer,entre 6 y 11,NO,18683
2019-01-31,Cauca,Indigena,Hombre,entre 6 y 11,NO,2684
2019-01-31,Norte De Santander,Gitano(a) ROM,Hombre,entre 18 y 28,SI,14
2019-01-31,Cauca,Ninguna,Hombre,entre 29 y 60,NO,69525
2019-01-31,Caqueta,Palenquero,Mujer,entre 18 y 28,NO,6
2019-01-31,Cesar,Gitano(a) ROM,Mujer,entre 61 y 100,SI,20
2019-01-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,46
2019-01-31,Meta,Palenquero,Mujer,entre 18 y 28,NO,5
2019-01-31,Santander,Ninguna,Hombre,entre 12 y 17,SI,245
2019-01-31,Bolivar,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,163
2019-01-31,La Guajira,Ninguna,Hombre,entre 0 y 5,NO,3501
2019-01-31,Choco,Ninguna,Mujer,entre 29 y 60,NO,41292
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,900
2019-01-31,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 0 y 5,NO,1
2019-01-31,Caqueta,Indigena,Hombre,ND,SI,11
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,151
2019-01-31,Caldas,Indigena,Hombre,entre 18 y 28,NO,431
2019-01-31,Choco,Ninguna,Hombre,ND,NO,29549
2019-01-31,Sucre,Palenquero,Mujer,entre 6 y 11,SI,1
2019-01-31,Cundinamarca,Gitano(a) ROM,Hombre,entre 29 y 60,SI,14
2019-01-31,Cundinamarca,Ninguna,Mujer,entre 6 y 11,NO,5761
2019-01-31,La Guajira,Ninguna,LGBTI,entre 61 y 100,NO,3
2019-01-31,La Guajira,Gitano(a) ROM,Hombre,entre 61 y 100,SI,1
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,25
2019-01-31,Caqueta,Ninguna,Mujer,entre 29 y 60,SI,3961
2019-01-31,Choco,Ninguna,Mujer,entre 18 y 28,NO,27007
2019-01-31,La Guajira,Gitano(a) ROM,Hombre,entre 6 y 11,NO,5
2019-01-31,Casanare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,18
2019-01-31,Tolima,Ninguna,Mujer,entre 18 y 28,SI,1061
2019-01-31,Huila,Gitano(a) ROM,Hombre,entre 6 y 11,SI,5
2019-01-31,Vichada,Indigena,Mujer,entre 61 y 100,NO,55
2019-01-31,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,4
2019-01-31,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,104
2019-01-31,Arauca,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,164
2019-01-31,Cesar,Ninguna,Hombre,entre 0 y 5,NO,9190
2019-01-31,Guaviare,Ninguna,Hombre,entre 12 y 17,NO,5893
2019-01-31,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,558
2019-01-31,Arauca,Indigena,Mujer,entre 6 y 11,NO,90
2019-01-31,Tolima,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,21
2019-01-31,Amazonas,Indigena,Mujer,entre 18 y 28,NO,157
2019-01-31,Bogota D.C.,Ninguna,Mujer,entre 0 y 5,SI,1
2019-01-31,La Guajira,Indigena,Mujer,entre 6 y 11,NO,363
2019-01-31,Arauca,Ninguna,Mujer,entre 29 y 60,SI,1357
2019-01-31,Cesar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,19
2019-01-31,Huila,Ninguna,Mujer,entre 18 y 28,NO,21457
2019-01-31,Sucre,Gitano(a) ROM,Hombre,entre 6 y 11,NO,11
2019-01-31,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,1
2019-01-31,Meta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,51
2019-01-31,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,6
2019-01-31,Cauca,Indigena,Hombre,entre 29 y 60,NO,11795
2019-01-31,Guainia,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,2
2019-01-31,Nariño,Ninguna,Mujer,entre 12 y 17,NO,18860
2019-01-31,Tolima,Gitano(a) ROM,Hombre,entre 61 y 100,NO,303
2019-01-31,Caldas,Indigena,Hombre,entre 29 y 60,SI,41
2019-01-31,Huila,Ninguna,LGBTI,entre 29 y 60,SI,4
2019-01-31,Arauca,Ninguna,Mujer,entre 6 y 11,SI,87
2019-01-31,Quindio,Gitano(a) ROM,Mujer,entre 61 y 100,SI,1
2019-01-31,Santander,Ninguna,Hombre,entre 61 y 100,SI,1821
2019-01-31,Risaralda,Indigena,Mujer,entre 29 y 60,SI,57
2019-01-31,Cordoba,Ninguna,LGBTI,entre 12 y 17,SI,1
2019-01-31,Bolivar,Indigena,Hombre,entre 6 y 11,NO,73
2019-01-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,1
2019-01-31,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,15
2019-01-31,Norte De Santander,Indigena,Mujer,entre 29 y 60,NO,614
2019-01-31,Antioquia,Indigena,Hombre,entre 29 y 60,NO,2965
2019-01-31,Casanare,Ninguna,Mujer,entre 12 y 17,SI,56
2019-01-31,Norte De Santander,Ninguna,Mujer,entre 12 y 17,SI,371
2019-01-31,Tolima,Ninguna,Hombre,entre 6 y 11,NO,20065
2019-01-31,Tolima,Gitano(a) ROM,Hombre,entre 29 y 60,SI,46
2019-01-31,Bolivar,Ninguna,LGBTI,entre 18 y 28,NO,65
2019-01-31,Cauca,Indigena,Mujer,entre 6 y 11,NO,2526
2019-01-31,Cesar,Ninguna,Mujer,entre 29 y 60,NO,88697
2019-01-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,91
2019-01-31,Antioquia,Ninguna,Hombre,entre 0 y 5,SI,174
2019-01-31,Risaralda,Ninguna,LGBTI,ND,NO,3
2019-01-31,Bolivar,Palenquero,Hombre,ND,SI,4
2019-01-31,Atlantico,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,10
2019-01-31,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,2
2019-01-31,Caqueta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,2
2019-01-31,Huila,Ninguna,Mujer,entre 29 y 60,NO,35301
2019-01-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,50
2019-01-31,Tolima,Gitano(a) ROM,LGBTI,entre 18 y 28,NO,2
2019-01-31,Valle del Cauca,Ninguna,Mujer,entre 18 y 28,SI,967
2019-01-31,Quindio,Indigena,Hombre,entre 18 y 28,NO,28
2019-01-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,55
2019-01-31,Risaralda,Ninguna,LGBTI,entre 61 y 100,NO,5
2019-01-31,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,5
2019-01-31,Casanare,Ninguna,Mujer,entre 29 y 60,NO,17904
2019-01-31,Bolivar,Ninguna,Mujer,entre 12 y 17,NO,37960
2019-01-31,Sucre,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,321
2019-01-31,Vaupes,Indigena,Mujer,entre 18 y 28,NO,538
2019-01-31,Valle del Cauca,Indigena,Mujer,entre 29 y 60,NO,1278
2019-01-31,Guainia,Indigena,Mujer,ND,NO,48
2019-01-31,Meta,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3
2019-01-31,Cundinamarca,Gitano(a) ROM,Mujer,ND,SI,1
2019-01-31,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,28229
2019-01-31,Valle del Cauca,Ninguna,Hombre,entre 18 y 28,SI,1088
2019-01-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,1737
2019-01-31,Atlantico,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,7
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,26190
2019-01-31,Cordoba,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,4
2019-01-31,Atlantico,Gitano(a) ROM,Hombre,entre 18 y 28,NO,17
2019-01-31,Norte De Santander,Ninguna,Mujer,entre 6 y 11,NO,18766
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,1
2019-01-31,Choco,Gitano(a) ROM,Mujer,entre 12 y 17,SI,2
2019-01-31,Guaviare,Gitano(a) ROM,Mujer,entre 29 y 60,NO,71
2019-01-31,Nariño,Indigena,Mujer,entre 18 y 28,NO,3663
2019-01-31,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,5
2019-01-31,Santander,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,183
2019-01-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,35
2019-01-31,Cundinamarca,Ninguna,Mujer,ND,NO,7668
2019-01-31,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 12 y 17,NO,7
2019-01-31,Casanare,Ninguna,Hombre,entre 18 y 28,NO,9610
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,918
2019-01-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,19
2019-01-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,14
2019-01-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,135
2019-01-31,Sucre,Ninguna,Mujer,entre 6 y 11,NO,13457
2019-01-31,Bolivar,Palenquero,Mujer,entre 6 y 11,SI,1
2019-01-31,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,82
2019-01-31,Norte De Santander,Indigena,Hombre,entre 12 y 17,SI,4
2019-01-31,Guaviare,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3
2019-01-31,Cordoba,Gitano(a) ROM,Hombre,entre 29 y 60,NO,232
2019-01-31,Guaviare,Indigena,Mujer,ND,SI,6
2019-01-31,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,191
2019-01-31,Amazonas,Ninguna,Mujer,entre 61 y 100,SI,12
2019-01-31,Bolivar,Gitano(a) ROM,Hombre,ND,NO,15
2019-01-31,Choco,Indigena,Mujer,entre 0 y 5,SI,2
2019-01-31,Vichada,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,2
2019-01-31,Guaviare,Ninguna,LGBTI,entre 29 y 60,NO,26
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,15
2019-01-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,56
2019-01-31,Meta,Ninguna,Mujer,entre 12 y 17,SI,300
2019-01-31,Choco,Gitano(a) ROM,Hombre,entre 29 y 60,SI,9
2019-01-31,Boyaca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,119
2019-01-31,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,40
2019-01-31,Caqueta,Indigena,Mujer,entre 18 y 28,NO,814
2019-01-31,Choco,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,37
2019-01-31,Choco,Ninguna,Mujer,entre 0 y 5,NO,8365
2019-01-31,Meta,Indigena,Hombre,entre 18 y 28,NO,434
2019-01-31,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,2
2019-01-31,Caqueta,Palenquero,Hombre,entre 18 y 28,NO,7
2019-01-31,Vaupes,Indigena,Mujer,entre 0 y 5,SI,1
2019-01-31,Boyaca,Indigena,Mujer,ND,NO,9
2019-01-31,Santander,Gitano(a) ROM,Mujer,entre 6 y 11,NO,14
2019-01-31,Quindio,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,3
2019-01-31,Meta,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,8
2019-01-31,Guainia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,1
2019-01-31,Boyaca,Indigena,Mujer,entre 29 y 60,NO,69
2019-01-31,Tolima,Gitano(a) ROM,Mujer,entre 61 y 100,SI,61
2019-01-31,Quindio,Ninguna,Hombre,entre 18 y 28,NO,2454
2019-01-31,La Guajira,Ninguna,Mujer,entre 12 y 17,NO,9537
2019-01-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,5
2019-01-31,Tolima,Indigena,Mujer,ND,NO,206
2019-01-31,Valle del Cauca,Indigena,Hombre,ND,NO,143
2019-01-31,Meta,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,4
2019-01-31,Caqueta,Indigena,Mujer,entre 29 y 60,NO,1344
2019-01-31,SIN DEFINIR,Ninguna,LGBTI,ND,NO,3
2019-01-31,SIN DEFINIR,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,9
2019-01-31,SIN DEFINIR,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,3
2019-01-31,SIN DEFINIR,Indigena,Mujer,entre 6 y 11,NO,20
2019-01-31,SIN DEFINIR,Ninguna,LGBTI,entre 18 y 28,NO,4
2019-01-31,SIN DEFINIR,Gitano(a) ROM,Hombre,entre 61 y 100,NO,45
2019-01-31,SIN DEFINIR,Ninguna,Hombre,ND,NO,21988
2019-01-31,SIN DEFINIR,Ninguna,Mujer,entre 0 y 5,SI,2
2019-01-31,SIN DEFINIR,Ninguna,Mujer,entre 18 y 28,SI,312
2019-01-31,SIN DEFINIR,Indigena,Hombre,entre 61 y 100,NO,166
2019-01-31,SIN DEFINIR,Ninguna,Mujer,entre 18 y 28,NO,9875
2019-01-31,SIN DEFINIR,Ninguna,Hombre,entre 6 y 11,NO,1694
2019-01-31,SIN DEFINIR,Indigena,Hombre,ND,SI,1
2019-01-31,SIN DEFINIR,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,133
2019-01-31,SIN DEFINIR,Ninguna,Mujer,entre 61 y 100,NO,16424
