FECHA_CORTE,COD_ESTADO_DEPTO,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,PER_OCU,PER_DECLA,PER_UBIC,PER_SA,EVENTOS
2019-02-28,8,Atlantico,Ninguna,Hombre,entre 6 y 11,SI,20,108,95,80,22
2019-02-28,54,Norte De Santander,Ninguna,Mujer,entre 29 y 60,SI,2213,1880,1691,1567,3456
2019-02-28,73,Tolima,Negro(a) o Afrocolombiano(a),LGBTI,entre 6 y 11,NO,1,1,,,1
2019-02-28,73,Tolima,Gitano(a) ROM,Mujer,entre 29 y 60,SI,40,29,24,24,57
2019-02-28,73,Tolima,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,9,7,6,6,19
2019-02-28,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,2,215,80,76,3
2019-02-28,76,Valle del Cauca,Gitano(a) ROM,Mujer,entre 29 y 60,SI,6,5,4,4,11
2019-02-28,76,Valle del Cauca,Gitano(a) ROM,Hombre,entre 61 y 100,NO,30,12,15,13,36
2019-02-28,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,5,18,5,5,5
2019-02-28,47,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,7626,7680,5904,5670,9364
2019-02-28,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,6,4,,,6
2019-02-28,44,La Guajira,Ninguna,Mujer,entre 6 y 11,NO,8145,9005,7485,6462,8550
2019-02-28,8,Atlantico,Indigena,Mujer,entre 12 y 17,NO,9,76,62,59,9
2019-02-28,44,La Guajira,Gitano(a) ROM,Mujer,entre 61 y 100,NO,6,8,5,4,8
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),LGBTI,entre 6 y 11,NO,19,19,14,12,29
2019-02-28,18,Caqueta,Ninguna,Hombre,entre 6 y 11,SI,228,148,126,121,272
2019-02-28,19,Cauca,Ninguna,Mujer,ND,SI,44,24,4,2,49
2019-02-28,52,Nariño,Indigena,LGBTI,entre 6 y 11,NO,1,1,1,1,1
2019-02-28,52,Nariño,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,1442,1168,947,882,2120
2019-02-28,68,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,610,963,690,658,700
2019-02-28,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3,2,2,2,10
2019-02-28,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,2,1,1,1,2
2019-02-28,88,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,,,1,1,
2019-02-28,54,Norte De Santander,Gitano(a) ROM,Hombre,entre 29 y 60,SI,15,13,9,9,27
2019-02-28,68,Santander,Gitano(a) ROM,Mujer,entre 6 y 11,NO,12,7,12,8,14
2019-02-28,50,Meta,Indigena,Hombre,entre 6 y 11,NO,125,115,50,43,135
2019-02-28,13,Bolivar,Indigena,Hombre,entre 61 y 100,SI,54,46,34,31,60
2019-02-28,18,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,71,51,35,34,100
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,975,693,581,524,1664
2019-02-28,44,La Guajira,Indigena,Mujer,entre 0 y 5,NO,53,38,20,13,61
2019-02-28,81,Arauca,Ninguna,Hombre,entre 29 y 60,SI,1196,642,606,570,1751
2019-02-28,47,Magdalena,Indigena,Hombre,entre 29 y 60,SI,24,18,10,10,31
2019-02-28,91,Amazonas,Indigena,Mujer,entre 29 y 60,SI,7,5,3,3,10
2019-02-28,18,Caqueta,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,48,33,25,22,67
2019-02-28,23,Cordoba,Indigena,Mujer,entre 6 y 11,SI,1,2,1,1,2
2019-02-28,95,Guaviare,Ninguna,LGBTI,entre 18 y 28,NO,7,1,,,8
2019-02-28,44,La Guajira,Indigena,Mujer,entre 12 y 17,NO,750,709,458,430,848
2019-02-28,73,Tolima,Ninguna,Mujer,entre 12 y 17,SI,286,209,162,143,365
2019-02-28,13,Bolivar,Palenquero,Mujer,entre 6 y 11,SI,1,2,1,,1
2019-02-28,13,Bolivar,Palenquero,Mujer,entre 0 y 5,NO,6,5,4,2,6
2019-02-28,19,Cauca,Indigena,Hombre,ND,NO,191,169,3,2,209
2019-02-28,23,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,9,4,5,5,9
2019-02-28,52,Nariño,Ninguna,Hombre,entre 29 y 60,NO,51137,48898,34914,32123,64860
2019-02-28,20,Cesar,Indigena,Mujer,ND,NO,23,25,,,23
2019-02-28,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,59,29,2,,64
2019-02-28,15,Boyaca,Indigena,Hombre,entre 0 y 5,NO,,3,1,1,
2019-02-28,23,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,320,374,3,3,328
2019-02-28,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 61 y 100,NO,46,12,28,23,52
2019-02-28,8,Atlantico,Ninguna,Mujer,entre 0 y 5,NO,426,3245,2601,2239,461
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,1863,1466,1163,881,2260
2019-02-28,66,Risaralda,Indigena,Hombre,entre 18 y 28,SI,14,19,13,12,18
2019-02-28,52,Nariño,Ninguna,Mujer,entre 61 y 100,NO,12183,11420,9063,8351,15612
2019-02-28,85,Casanare,Ninguna,Mujer,entre 6 y 11,NO,2990,3369,3434,3004,3270
2019-02-28,81,Arauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,8,8,6,5,15
2019-02-28,97,Vaupes,Indigena,Hombre,entre 61 y 100,NO,131,95,48,39,194
2019-02-28,47,Magdalena,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,82,73,53,49,114
2019-02-28,68,Santander,Ninguna,Mujer,entre 12 y 17,NO,9915,14189,11058,10102,10632
2019-02-28,20,Cesar,Ninguna,Mujer,entre 6 y 11,SI,184,170,158,137,199
2019-02-28,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,53,50,5,3,79
2019-02-28,99,Vichada,Ninguna,Mujer,entre 61 y 100,NO,607,226,163,151,703
2019-02-28,66,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,35,84,56,50,50
2019-02-28,76,Valle del Cauca,Ninguna,Hombre,entre 0 y 5,SI,25,40,35,25,30
2019-02-28,19,Cauca,Negro(a) o Afrocolombiano(a),LGBTI,entre 61 y 100,NO,1,,1,1,2
2019-02-28,99,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,6,1,,,7
2019-02-28,17,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,2,3,2,2,2
2019-02-28,19,Cauca,Indigena,Mujer,entre 12 y 17,SI,48,40,13,11,72
2019-02-28,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1,7,3,3,1
2019-02-28,68,Santander,Ninguna,Hombre,entre 6 y 11,NO,9151,13340,11417,10499,9676
2019-02-28,17,Caldas,Ninguna,LGBTI,ND,NO,1,,,,1
2019-02-28,8,Atlantico,Ninguna,LGBTI,entre 29 y 60,SI,,2,2,2,
2019-02-28,86,Putumayo,Ninguna,LGBTI,entre 29 y 60,NO,39,23,20,17,72
2019-02-28,19,Cauca,Gitano(a) ROM,Mujer,entre 18 y 28,NO,85,43,29,28,104
2019-02-28,81,Arauca,Ninguna,Mujer,entre 6 y 11,NO,7572,5499,5191,4905,8274
2019-02-28,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,SI,3,2,1,1,4
2019-02-28,50,Meta,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,208,211,183,169,276
2019-02-28,27,Choco,Ninguna,LGBTI,entre 18 y 28,NO,19,7,6,6,29
2019-02-28,18,Caqueta,Indigena,Mujer,entre 0 y 5,SI,1,1,,,2
2019-02-28,73,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,637,567,277,264,733
2019-02-28,13,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,2,1,2,2,2
2019-02-28,47,Magdalena,Indigena,Mujer,entre 61 y 100,SI,27,18,12,11,36
2019-02-28,52,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,160,112,95,89,213
2019-02-28,41,Huila,Gitano(a) ROM,Mujer,entre 12 y 17,SI,4,1,2,2,4
2019-02-28,47,Magdalena,Ninguna,LGBTI,ND,NO,4,3,,,6
2019-02-28,15,Boyaca,Gitano(a) ROM,Hombre,entre 18 y 28,NO,44,5,13,12,45
2019-02-28,11,Bogota D.C.,Indigena,Mujer,entre 12 y 17,NO,30,978,367,352,32
2019-02-28,11,Bogota D.C.,Indigena,Hombre,entre 61 y 100,SI,1,124,34,31,1
2019-02-28,13,Bolivar,Gitano(a) ROM,Hombre,entre 6 y 11,SI,3,,,,3
2019-02-28,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,1789,1792,1413,1187,2171
2019-02-28,54,Norte De Santander,Ninguna,Hombre,entre 18 y 28,SI,767,655,537,479,1117
2019-02-28,91,Amazonas,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,1,2,1,1,3
2019-02-28,99,Vichada,Ninguna,Mujer,entre 0 y 5,SI,4,,,,4
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,SI,6,6,5,4,13
2019-02-28,54,Norte De Santander,Ninguna,LGBTI,entre 29 y 60,NO,88,68,59,47,185
2019-02-28,63,Quindio,Ninguna,LGBTI,entre 29 y 60,SI,2,3,1,1,4
2019-02-28,88,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 29 y 60,SI,1,1,4,4,1
2019-02-28,52,Nariño,Gitano(a) ROM,Mujer,entre 29 y 60,SI,4,3,1,1,7
2019-02-28,13,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,55,42,29,28,71
2019-02-28,18,Caqueta,Indigena,Hombre,entre 29 y 60,NO,842,512,395,378,1129
2019-02-28,86,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,19,7,2,2,26
2019-02-28,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,31,69,49,44,41
2019-02-28,11,Bogota D.C.,Ninguna,Hombre,entre 0 y 5,NO,322,15042,8049,7475,357
2019-02-28,18,Caqueta,Gitano(a) ROM,Mujer,entre 61 y 100,SI,19,5,7,7,28
2019-02-28,25,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,,2,,,
2019-02-28,86,Putumayo,Ninguna,Hombre,entre 6 y 11,NO,13070,8123,7545,7146,14444
2019-02-28,47,Magdalena,Gitano(a) ROM,Hombre,entre 61 y 100,NO,29,6,12,11,34
2019-02-28,95,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,2,1,1,1,2
2019-02-28,20,Cesar,Indigena,Mujer,entre 6 y 11,SI,2,2,2,1,2
2019-02-28,47,Magdalena,Palenquero,Mujer,entre 61 y 100,NO,6,5,5,4,13
2019-02-28,20,Cesar,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,SI,2,1,,,2
2019-02-28,73,Tolima,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,7,9,5,5,11
2019-02-28,86,Putumayo,Ninguna,Hombre,entre 12 y 17,NO,15358,9282,8035,7654,17182
2019-02-28,23,Cordoba,Ninguna,Hombre,entre 29 y 60,SI,1932,1575,1473,1353,2382
2019-02-28,86,Putumayo,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,49,34,26,23,76
2019-02-28,41,Huila,Indigena,Mujer,entre 29 y 60,NO,396,805,629,603,454
2019-02-28,11,Bogota D.C.,Ninguna,Mujer,entre 0 y 5,NO,358,14214,7701,7134,377
2019-02-28,63,Quindio,Gitano(a) ROM,Mujer,entre 12 y 17,NO,13,16,14,14,13
2019-02-28,18,Caqueta,Ninguna,Mujer,entre 29 y 60,NO,60645,40755,32596,31596,81328
2019-02-28,76,Valle del Cauca,Ninguna,Mujer,entre 6 y 11,NO,16779,19701,16478,14765,18873
2019-02-28,13,Bolivar,Palenquero,Mujer,entre 6 y 11,NO,29,27,18,10,31
2019-02-28,50,Meta,Ninguna,LGBTI,entre 61 y 100,NO,5,6,6,5,9
2019-02-28,19,Cauca,Ninguna,Mujer,entre 18 y 28,NO,34222,26388,16796,15754,40775
2019-02-28,94,Guainia,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,6,4,2,2,6
2019-02-28,52,Nariño,Palenquero,Mujer,entre 12 y 17,SI,1,1,1,1,1
2019-02-28,85,Casanare,Indigena,Mujer,entre 18 y 28,NO,78,60,71,71,85
2019-02-28,66,Risaralda,Ninguna,LGBTI,entre 61 y 100,NO,2,3,2,2,3
2019-02-28,76,Valle del Cauca,Indigena,Mujer,entre 0 y 5,NO,114,217,130,125,131
2019-02-28,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,34,30,35,34,39
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,1,1,,,1
2019-02-28,85,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,1,1,4,4,1
2019-02-28,13,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,8,7,7,7,9
2019-02-28,20,Cesar,Ninguna,LGBTI,entre 0 y 5,NO,2,1,2,2,2
2019-02-28,17,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,111,53,47,43,135
2019-02-28,91,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,1,,,,2
2019-02-28,85,Casanare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,,1,1,1,
2019-02-28,91,Amazonas,Ninguna,Mujer,entre 29 y 60,SI,18,19,20,19,27
2019-02-28,25,Cundinamarca,Indigena,Mujer,entre 18 y 28,NO,90,281,229,218,102
2019-02-28,91,Amazonas,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,,2,1,1,
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,30682,22358,18459,17586,43356
2019-02-28,52,Nariño,Ninguna,Hombre,entre 61 y 100,SI,2294,2223,1878,1687,3368
2019-02-28,15,Boyaca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,,1,1,1,
2019-02-28,99,Vichada,Indigena,Mujer,entre 29 y 60,NO,584,210,125,108,674
2019-02-28,52,Nariño,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,14456,11308,8870,8411,17349
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,1145,1342,1153,1017,1326
2019-02-28,85,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,15,15,11,11,22
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,332,365,299,288,468
2019-02-28,50,Meta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,9,3,4,4,10
2019-02-28,76,Valle del Cauca,Indigena,LGBTI,entre 29 y 60,NO,1,2,1,1,2
2019-02-28,95,Guaviare,Indigena,Mujer,entre 61 y 100,NO,91,81,57,57,117
2019-02-28,70,Sucre,Indigena,Hombre,entre 0 y 5,NO,9,10,7,3,9
2019-02-28,99,Vichada,Ninguna,Mujer,entre 12 y 17,SI,20,10,5,5,23
2019-02-28,47,Magdalena,Gitano(a) ROM,Mujer,entre 12 y 17,NO,58,12,19,18,60
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,109,115,90,87,135
2019-02-28,17,Caldas,Ninguna,LGBTI,entre 61 y 100,SI,1,2,2,2,2
2019-02-28,52,Nariño,Palenquero,Hombre,entre 12 y 17,NO,2,,,,2
2019-02-28,91,Amazonas,Ninguna,Mujer,entre 0 y 5,NO,94,88,105,96,102
2019-02-28,19,Cauca,Ninguna,Hombre,entre 12 y 17,NO,18150,13694,9541,8843,20915
2019-02-28,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,65,6299,1142,1093,78
2019-02-28,63,Quindio,Palenquero,Hombre,entre 0 y 5,NO,,1,,,
2019-02-28,86,Putumayo,Palenquero,Hombre,entre 29 y 60,NO,4,3,3,2,6
2019-02-28,94,Guainia,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,2,1,1,1,2
2019-02-28,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,1,2,1,,2
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,2335,2670,2130,1941,2959
2019-02-28,73,Tolima,Indigena,Hombre,entre 18 y 28,NO,1019,319,260,250,1188
2019-02-28,54,Norte De Santander,Ninguna,LGBTI,entre 61 y 100,NO,4,4,3,3,4
2019-02-28,15,Boyaca,Indigena,LGBTI,entre 12 y 17,NO,,1,,,
2019-02-28,63,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,10,91,56,54,12
2019-02-28,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,26,10,12,10,35
2019-02-28,23,Cordoba,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,1598,1751,1347,1245,1980
2019-02-28,81,Arauca,Ninguna,Mujer,entre 12 y 17,SI,131,94,83,75,163
2019-02-28,13,Bolivar,Ninguna,Hombre,entre 12 y 17,NO,38807,28032,23476,21035,41283
2019-02-28,66,Risaralda,Gitano(a) ROM,Hombre,entre 29 y 60,NO,15,16,23,20,16
2019-02-28,63,Quindio,Palenquero,Hombre,entre 18 y 28,NO,,,1,,
2019-02-28,66,Risaralda,Gitano(a) ROM,Mujer,ND,NO,,1,,,
2019-02-28,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,8,7,5,3,8
2019-02-28,41,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,40,48,33,30,49
2019-02-28,95,Guaviare,Palenquero,Hombre,ND,NO,1,,,,1
2019-02-28,5,Antioquia,Gitano(a) ROM,Mujer,entre 18 y 28,NO,675,739,553,537,855
2019-02-28,95,Guaviare,Indigena,Mujer,entre 18 y 28,NO,461,351,213,203,579
2019-02-28,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,15140,14769,13428,12296,18734
2019-02-28,41,Huila,Gitano(a) ROM,Hombre,entre 61 y 100,SI,6,11,9,9,7
2019-02-28,81,Arauca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3,2,,,7
2019-02-28,18,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,6,3,2,2,7
2019-02-28,18,Caqueta,Indigena,Hombre,entre 61 y 100,SI,56,27,29,24,89
2019-02-28,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,28,22,18,17,43
2019-02-28,86,Putumayo,Palenquero,Mujer,entre 29 y 60,NO,6,6,3,3,9
2019-02-28,11,Bogota D.C.,Ninguna,Mujer,ND,NO,237,5646,59,36,259
2019-02-28,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,1281,1718,1626,1560,1929
2019-02-28,81,Arauca,Gitano(a) ROM,Hombre,entre 0 y 5,NO,1,1,,,1
2019-02-28,44,La Guajira,Indigena,Hombre,entre 29 y 60,SI,73,64,58,53,102
2019-02-28,94,Guainia,Gitano(a) ROM,Mujer,entre 29 y 60,NO,3,,1,1,3
2019-02-28,99,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,19,,2,2,20
2019-02-28,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,3223,2570,2524,2226,3832
2019-02-28,95,Guaviare,Indigena,Mujer,entre 6 y 11,NO,135,157,82,77,158
2019-02-28,86,Putumayo,Indigena,LGBTI,entre 29 y 60,NO,1,1,2,1,2
2019-02-28,70,Sucre,Ninguna,Hombre,entre 61 y 100,NO,13594,17425,11894,10183,15542
2019-02-28,70,Sucre,Ninguna,Mujer,ND,NO,3352,4780,46,31,3408
2019-02-28,8,Atlantico,Ninguna,Mujer,entre 12 y 17,NO,1409,13341,9639,8594,1530
2019-02-28,20,Cesar,Ninguna,Mujer,entre 12 y 17,SI,279,266,231,206,303
2019-02-28,76,Valle del Cauca,Palenquero,Mujer,entre 61 y 100,SI,11,13,10,6,16
2019-02-28,54,Norte De Santander,Gitano(a) ROM,Mujer,entre 29 y 60,NO,349,366,309,275,476
2019-02-28,70,Sucre,Indigena,Hombre,entre 18 y 28,NO,603,792,538,514,642
2019-02-28,23,Cordoba,Ninguna,Mujer,entre 61 y 100,NO,15305,15283,12915,11689,17884
2019-02-28,95,Guaviare,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,1,,,,1
2019-02-28,20,Cesar,Indigena,Hombre,entre 61 y 100,NO,420,484,357,326,504
2019-02-28,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 18 y 28,SI,2,1,1,1,2
2019-02-28,41,Huila,Ninguna,LGBTI,entre 18 y 28,NO,16,26,17,13,27
2019-02-28,94,Guainia,Indigena,Mujer,entre 12 y 17,NO,308,546,191,189,332
2019-02-28,54,Norte De Santander,Gitano(a) ROM,Mujer,entre 61 y 100,SI,4,4,4,4,5
2019-02-28,73,Tolima,Gitano(a) ROM,Hombre,entre 61 y 100,NO,279,239,187,178,318
2019-02-28,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,69,46,44,26,76
2019-02-28,44,La Guajira,Indigena,Hombre,entre 29 y 60,NO,1645,1546,1104,1049,1989
2019-02-28,13,Bolivar,Gitano(a) ROM,Hombre,entre 61 y 100,NO,31,9,10,8,35
2019-02-28,19,Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,8516,5835,4222,3962,10919
2019-02-28,19,Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,454,310,252,235,728
2019-02-28,23,Cordoba,Palenquero,Mujer,entre 18 y 28,NO,1,,,,1
2019-02-28,73,Tolima,Indigena,Mujer,entre 61 y 100,NO,323,104,147,128,410
2019-02-28,27,Choco,Indigena,Mujer,entre 6 y 11,SI,18,15,4,3,31
2019-02-28,13,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,SI,1,,,,1
2019-02-28,44,La Guajira,Gitano(a) ROM,Mujer,ND,NO,1,,,,1
2019-02-28,15,Boyaca,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,1,1,,,1
2019-02-28,70,Sucre,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,1028,936,772,675,1083
2019-02-28,54,Norte De Santander,Ninguna,LGBTI,entre 18 y 28,SI,2,2,2,2,13
2019-02-28,44,La Guajira,Ninguna,Hombre,entre 18 y 28,NO,14696,15769,9935,8812,15859
2019-02-28,25,Cundinamarca,Ninguna,Hombre,entre 0 y 5,NO,2920,5300,3955,3538,2985
2019-02-28,41,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,,1,,,
2019-02-28,25,Cundinamarca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,1,1,,,3
2019-02-28,27,Choco,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,4,4,4,4,6
2019-02-28,50,Meta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,54,39,30,22,68
2019-02-28,15,Boyaca,Ninguna,Hombre,entre 6 y 11,SI,27,26,23,20,28
2019-02-28,95,Guaviare,Palenquero,Mujer,entre 6 y 11,NO,2,1,,,2
2019-02-28,23,Cordoba,Gitano(a) ROM,Hombre,entre 61 y 100,SI,5,1,,,8
2019-02-28,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,20,10,10,10,27
2019-02-28,76,Valle del Cauca,Ninguna,No Informa,entre 0 y 5,NO,,,1,1,
2019-02-28,81,Arauca,Gitano(a) ROM,Hombre,entre 61 y 100,SI,3,1,,,4
2019-02-28,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,6967,7150,6264,5888,8005
2019-02-28,50,Meta,Gitano(a) ROM,Mujer,ND,NO,1,,,,1
2019-02-28,54,Norte De Santander,Ninguna,Hombre,entre 29 y 60,NO,57594,52193,39028,33943,73689
2019-02-28,17,Caldas,Gitano(a) ROM,Mujer,entre 29 y 60,SI,1,1,2,2,1
2019-02-28,97,Vaupes,Ninguna,No Informa,entre 61 y 100,NO,1,1,,,1
2019-02-28,41,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,1,2,3,3,2
2019-02-28,17,Caldas,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,41,42,33,32,64
2019-02-28,94,Guainia,Indigena,Hombre,entre 12 y 17,NO,307,478,173,170,336
2019-02-28,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,1101,1447,1306,1231,1707
2019-02-28,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 29 y 60,SI,12,7,7,6,15
2019-02-28,25,Cundinamarca,Ninguna,Hombre,entre 61 y 100,NO,8514,8785,6018,5082,9877
2019-02-28,11,Bogota D.C.,Ninguna,Hombre,entre 12 y 17,NO,968,32773,13733,12887,1108
2019-02-28,20,Cesar,Indigena,Mujer,entre 18 y 28,SI,24,24,22,21,28
2019-02-28,52,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,22956,17777,13961,13108,30423
2019-02-28,23,Cordoba,Gitano(a) ROM,Hombre,ND,NO,20,1,2,2,22
2019-02-28,91,Amazonas,Palenquero,Mujer,entre 18 y 28,NO,1,,,,1
2019-02-28,11,Bogota D.C.,Indigena,Mujer,entre 29 y 60,SI,6,161,63,60,9
2019-02-28,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,50,23,21,21,68
2019-02-28,17,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,306,272,224,188,382
2019-02-28,5,Antioquia,Indigena,Hombre,entre 6 y 11,NO,796,933,409,386,968
2019-02-28,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,94,44,47,45,126
2019-02-28,27,Choco,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,1307,1003,83,72,1588
2019-02-28,85,Casanare,Gitano(a) ROM,Hombre,entre 61 y 100,SI,2,,2,2,2
2019-02-28,94,Guainia,Ninguna,Mujer,entre 12 y 17,SI,,1,1,1,
2019-02-28,50,Meta,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,2,2,,,2
2019-02-28,17,Caldas,Ninguna,Hombre,entre 0 y 5,NO,2864,2340,1930,1682,2956
